P,e-puck(7),0.141206,0.218473,0.000000,0.000000
R,e-puck(7),199.526645,0.000000,0.000000,0.000000
F,e-puck(7),0.067670,0.067670,0.141206,0.218473
U,e-puck(7),0.141206,0.218473,0.141206,0.218473
Z,e-puck(7),0.000000,2.800788,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141194,0.218490,0.000000,0.000000
R,e-puck(7),199.526613,0.000000,0.000000,0.000000
F,e-puck(7),0.067670,0.067670,0.141206,0.218473
U,e-puck(7),0.141335,0.218292,0.141194,0.218490
Z,e-puck(7),0.000243,1.846692,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141182,0.218500,0.000000,0.000000
R,e-puck(7),199.526595,0.000000,0.000000,0.000000
F,e-puck(7),0.067670,0.067670,0.141206,0.218473
U,e-puck(7),0.141585,0.218030,0.141182,0.218500
Z,e-puck(7),0.000619,1.939669,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141169,0.218504,0.000000,0.000000
R,e-puck(7),199.526587,0.000000,0.000000,0.000000
F,e-puck(7),0.067670,0.067670,0.141206,0.218473
U,e-puck(7),0.142002,0.217721,0.141169,0.218504
Z,e-puck(7),0.001143,2.046231,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141156,0.218504,0.000000,0.000000
R,e-puck(7),199.526583,0.000000,0.000000,0.000000
F,e-puck(7),0.067669,0.067669,0.141156,0.218504
U,e-puck(7),0.141764,0.217933,0.141156,0.218504
Z,e-puck(7),0.000834,2.046231,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141142,0.218503,0.000000,0.000000
R,e-puck(7),199.526581,0.000000,0.000000,0.000000
F,e-puck(7),0.067665,0.067665,0.141142,0.218503
U,e-puck(7),0.141586,0.218086,0.141142,0.218503
Z,e-puck(7),0.000609,2.046231,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141129,0.218501,0.000000,0.000000
R,e-puck(7),199.526579,0.000000,0.000000,0.000000
F,e-puck(7),0.067660,0.067660,0.141129,0.218501
U,e-puck(7),0.141453,0.218196,0.141129,0.218501
Z,e-puck(7),0.000444,2.046231,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141116,0.218498,0.000000,0.000000
R,e-puck(7),199.526578,0.000000,0.000000,0.000000
F,e-puck(7),0.067655,0.067655,0.141116,0.218498
U,e-puck(7),0.141353,0.218276,0.141116,0.218498
Z,e-puck(7),0.000324,2.046231,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141105,0.218495,0.000000,0.000000
R,e-puck(7),199.526575,0.000000,0.000000,0.000000
F,e-puck(7),0.067651,0.067651,0.141105,0.218495
U,e-puck(7),0.141278,0.218333,0.141105,0.218495
Z,e-puck(7),0.000237,2.046231,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141096,0.218492,0.000000,0.000000
R,e-puck(7),199.526573,0.000000,0.000000,0.000000
F,e-puck(7),0.067647,0.067647,0.141096,0.218492
U,e-puck(7),0.141222,0.218374,0.141096,0.218492
Z,e-puck(7),0.000173,2.046231,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141090,0.218490,0.000000,0.000000
R,e-puck(7),199.526571,0.000000,0.000000,0.000000
F,e-puck(7),0.067644,0.067644,0.141090,0.218490
U,e-puck(7),0.141182,0.218404,0.141090,0.218490
Z,e-puck(7),0.000126,2.046231,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141086,0.218489,0.000000,0.000000
R,e-puck(7),199.526569,0.000000,0.000000,0.000000
F,e-puck(7),0.067643,0.067643,0.141086,0.218489
U,e-puck(7),0.141154,0.218426,0.141086,0.218489
Z,e-puck(7),0.000092,2.046231,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141086,0.218489,0.000000,0.000000
R,e-puck(7),199.526569,0.000000,0.000000,0.000000
F,e-puck(7),0.067643,0.067643,0.141086,0.218489
U,e-puck(7),0.141135,0.218443,0.141086,0.218489
Z,e-puck(7),0.000067,2.046231,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141089,0.218490,0.000000,0.000000
R,e-puck(7),199.526570,0.000000,0.000000,0.000000
F,e-puck(7),0.067643,0.067643,0.141086,0.218489
U,e-puck(7),0.141091,0.218444,0.141089,0.218490
Z,e-puck(7),0.000047,1.276977,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141094,0.218492,0.000000,0.000000
R,e-puck(7),199.526573,0.000000,0.000000,0.000000
F,e-puck(7),0.067643,0.067643,0.141086,0.218489
U,e-puck(7),0.140981,0.218415,0.141094,0.218492
Z,e-puck(7),0.000137,0.257528,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141102,0.218495,0.000000,0.000000
R,e-puck(7),199.526575,0.000000,0.000000,0.000000
F,e-puck(7),0.067643,0.067643,0.141086,0.218489
U,e-puck(7),0.140862,0.218381,0.141102,0.218495
Z,e-puck(7),0.000266,0.103046,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141112,0.218499,0.000000,0.000000
R,e-puck(7),199.526578,0.000000,0.000000,0.000000
F,e-puck(7),0.067643,0.067643,0.141086,0.218489
U,e-puck(7),0.140689,0.218325,0.141112,0.218499
Z,e-puck(7),0.000457,0.048080,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141124,0.218503,0.000000,0.000000
R,e-puck(7),199.526580,0.000000,0.000000,0.000000
F,e-puck(7),0.067643,0.067643,0.141086,0.218489
U,e-puck(7),0.140519,0.218269,0.141124,0.218503
Z,e-puck(7),0.000649,0.027523,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141137,0.218507,0.000000,0.000000
R,e-puck(7),199.526581,0.000000,0.000000,0.000000
F,e-puck(7),0.067643,0.067643,0.141086,0.218489
U,e-puck(7),0.139756,0.217999,0.141137,0.218507
Z,e-puck(7),0.001472,0.011921,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141149,0.218512,0.000000,0.000000
R,e-puck(7),199.526580,0.000000,0.000000,0.000000
F,e-puck(7),0.067643,0.067643,0.141086,0.218489
U,e-puck(7),0.139534,0.217923,0.141149,0.218512
Z,e-puck(7),0.001720,0.008841,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141161,0.218516,0.000000,0.000000
R,e-puck(7),199.526578,0.000000,0.000000,0.000000
F,e-puck(7),0.067643,0.067643,0.141086,0.218489
U,e-puck(7),0.138574,0.217582,0.141161,0.218516
Z,e-puck(7),0.002751,0.005764,0.000000,0.000000
V,e-puck(7),0.000000,0.000000,0.000000,0.000000
P,e-puck(7),0.141172,0.218520,0.000000,0.000000
R,e-puck(7),199.526576,0.000000,0.000000,0.000000
