P,e-puck(6),-0.620834,0.226223,0.000000,0.000000
R,e-puck(6),229.526701,0.000000,0.000000,0.000000
F,e-puck(6),0.436612,0.436612,-0.620834,0.226223
U,e-puck(6),-0.620834,0.226223,-0.620834,0.226223
Z,e-puck(6),0.000000,2.277189,0.000000,0.000000
V,e-puck(6),0.000000,0.000000,0.000000,0.000000
P,e-puck(6),-0.620862,0.226247,0.000000,0.000000
R,e-puck(6),229.526662,0.000000,0.000000,0.000000
F,e-puck(6),0.436612,0.067670,0.141206,0.218473
U,e-puck(6),6.583254,0.152705,-0.620862,0.226247
Z,e-puck(6),7.204492,2.266981,0.000000,0.000000
V,e-puck(6),-1.164145,1.587897,-0.666667,-0.666667
P,e-puck(6),-0.620636,0.226548,0.000000,0.000000
R,e-puck(6),229.526581,0.000000,0.000000,0.000000
F,e-puck(6),0.436513,0.067670,0.141206,0.218473
U,e-puck(6),8.910562,0.127579,-0.620636,0.226548
Z,e-puck(6),9.531712,2.266807,0.000000,0.000000
V,e-puck(6),-1.163731,1.814501,-1.111111,-1.111111
P,e-puck(6),-0.620207,0.227075,0.000000,0.000000
R,e-puck(6),229.526514,0.000000,0.000000,0.000000
F,e-puck(6),0.436220,0.067670,0.141206,0.218473
U,e-puck(6),14.310222,0.064762,-0.620207,0.227075
Z,e-puck(6),14.931312,2.266321,0.000000,0.000000
V,e-puck(6),-1.162574,2.040890,-2.000000,-2.000000
P,e-puck(6),-0.619398,0.228038,0.000000,0.000000
R,e-puck(6),229.526435,0.000000,0.000000,0.000000
F,e-puck(6),0.435655,0.067670,0.141206,0.218473
U,e-puck(6),16.915268,0.026103,-0.619398,0.228038
Z,e-puck(6),17.535828,2.265677,0.000000,0.000000
V,e-puck(6),-1.161044,2.267136,-2.000000,-2.000000
P,e-puck(6),-0.618579,0.229007,0.000000,0.000000
R,e-puck(6),229.526381,0.000000,0.000000,0.000000
F,e-puck(6),0.435084,0.067669,0.141156,0.218504
U,e-puck(6),19.806808,-0.023823,-0.618579,0.229007
Z,e-puck(6),20.426951,2.264817,0.000000,0.000000
V,e-puck(6),-1.158997,2.493187,-2.000000,-2.000000
P,e-puck(6),-0.617755,0.229979,0.000000,0.000000
R,e-puck(6),229.526341,0.000000,0.000000,0.000000
F,e-puck(6),0.434512,0.067665,0.141142,0.218503
U,e-puck(6),18.844990,-0.023433,-0.617755,0.229979
Z,e-puck(6),19.464395,2.264175,0.000000,0.000000
V,e-puck(6),-1.157473,2.719284,-2.000000,-2.000000
P,e-puck(6),-0.616926,0.230954,0.000000,0.000000
R,e-puck(6),229.526313,0.000000,0.000000,0.000000
F,e-puck(6),0.433938,0.067660,0.141129,0.218501
U,e-puck(6),13.720613,0.043822,-0.616926,0.230954
Z,e-puck(6),14.338761,2.264144,0.000000,0.000000
V,e-puck(6),-1.157398,2.945683,-2.000000,-2.000000
