P,e-puck(6),-0.620834,0.226223,0.000000,0.000000
R,e-puck(6),229.526701,0.000000,0.000000,0.000000
F,e-puck(6),0.436612,0.436612,-0.620834,0.226223
U,e-puck(6),-0.620834,0.226223,-0.620834,0.226223
Z,e-puck(6),0.000000,2.277189,0.000000,0.000000
V,e-puck(6),0.000000,0.000000,0.000000,0.000000
P,e-puck(6),-0.620862,0.226247,0.000000,0.000000
R,e-puck(6),229.526662,0.000000,0.000000,0.000000
F,e-puck(6),0.436612,0.067670,0.141206,0.218473
U,e-puck(6),-0.463085,0.224638,-0.620862,0.226247
Z,e-puck(6),0.157785,2.266987,0.000000,0.000000
V,e-puck(6),-0.511094,1.587901,-0.666667,-0.666667
P,e-puck(6),-0.620636,0.226548,0.000000,0.000000
R,e-puck(6),229.526581,0.000000,0.000000,0.000000
F,e-puck(6),0.436513,0.067670,0.141206,0.218473
U,e-puck(6),-0.400824,0.224269,-0.620636,0.226548
Z,e-puck(6),0.219824,2.266820,0.000000,0.000000
V,e-puck(6),-0.645789,1.814509,-1.111111,-1.111111
P,e-puck(6),-0.620207,0.227075,0.000000,0.000000
R,e-puck(6),229.526514,0.000000,0.000000,0.000000
F,e-puck(6),0.436220,0.067670,0.141206,0.218473
U,e-puck(6),-0.269715,0.223278,-0.620207,0.227075
Z,e-puck(6),0.350513,2.266360,0.000000,0.000000
V,e-puck(6),-0.838893,2.040915,-2.000000,-2.000000
P,e-puck(6),-0.619398,0.228038,0.000000,0.000000
R,e-puck(6),229.526435,0.000000,0.000000,0.000000
F,e-puck(6),0.435655,0.067670,0.141206,0.218473
U,e-puck(6),-0.193629,0.223173,-0.619398,0.228038
Z,e-puck(6),0.425796,2.265766,0.000000,0.000000
V,e-puck(6),-0.910688,2.267195,-2.000000,-2.000000
P,e-puck(6),-0.618579,0.229007,0.000000,0.000000
R,e-puck(6),229.526381,0.000000,0.000000,0.000000
F,e-puck(6),0.435084,0.067669,0.141156,0.218504
U,e-puck(6),-0.110906,0.222805,-0.618579,0.229007
Z,e-puck(6),0.507711,2.264979,0.000000,0.000000
V,e-puck(6),-0.967372,2.493299,-2.000000,-2.000000
P,e-puck(6),-0.617755,0.229979,0.000000,0.000000
R,e-puck(6),229.526341,0.000000,0.000000,0.000000
F,e-puck(6),0.434512,0.067665,0.141142,0.218503
U,e-puck(6),-0.111849,0.223509,-0.617755,0.229979
Z,e-puck(6),0.505948,2.264406,0.000000,0.000000
V,e-puck(6),-0.965443,2.719453,-2.000000,-2.000000
P,e-puck(6),-0.616926,0.230954,0.000000,0.000000
R,e-puck(6),229.526313,0.000000,0.000000,0.000000
F,e-puck(6),0.433938,0.067660,0.141129,0.218501
U,e-puck(6),-0.209293,0.225730,-0.616926,0.230954
Z,e-puck(6),0.407667,2.264381,0.000000,0.000000
V,e-puck(6),-0.893331,2.945879,-2.000000,-2.000000
