P,e-puck(2),0.571594,0.145991,0.000000,0.000000
R,e-puck(2),154.526681,0.000000,0.000000,0.000000
F,e-puck(2),0.348033,0.348033,0.571594,0.145991
U,e-puck(2),0.571594,0.145991,0.571594,0.145991
Z,e-puck(2),0.000000,-2.696999,0.000000,0.000000
V,e-puck(2),0.000000,0.000000,0.000000,0.000000
P,e-puck(2),0.571587,0.146000,0.000000,0.000000
R,e-puck(2),154.526662,0.000000,0.000000,0.000000
F,e-puck(2),0.348027,0.067670,0.141206,0.218473
U,e-puck(2),0.482482,0.161005,0.571587,0.146000
Z,e-puck(2),0.090359,0.277766,0.000000,0.000000
V,e-puck(2),0.486384,-0.100066,0.666667,0.666667
P,e-puck(2),0.571220,0.146179,0.000000,0.000000
R,e-puck(2),154.526700,0.000000,0.000000,0.000000
F,e-puck(2),0.347660,0.067670,0.141206,0.218473
U,e-puck(2),0.447110,0.167064,0.571220,0.146179
Z,e-puck(2),0.125855,0.277877,0.000000,0.000000
V,e-puck(2),0.644540,-0.075197,1.111111,1.111111
P,e-puck(2),0.570589,0.146482,0.000000,0.000000
R,e-puck(2),154.526744,0.000000,0.000000,0.000000
F,e-puck(2),0.347029,0.067670,0.141206,0.218473
U,e-puck(2),0.372815,0.179702,0.570589,0.146482
Z,e-puck(2),0.200545,0.278174,0.000000,0.000000
V,e-puck(2),0.919419,-0.047231,2.000000,2.000000
P,e-puck(2),0.569441,0.147030,0.000000,0.000000
R,e-puck(2),154.526813,0.000000,0.000000,0.000000
F,e-puck(2),0.345881,0.067670,0.141206,0.218473
U,e-puck(2),0.329373,0.187261,0.569441,0.147030
Z,e-puck(2),0.243416,0.278550,0.000000,0.000000
V,e-puck(2),1.045858,-0.019188,2.000000,2.000000
P,e-puck(2),0.568286,0.147581,0.000000,0.000000
R,e-puck(2),154.526862,0.000000,0.000000,0.000000
F,e-puck(2),0.344729,0.067669,0.141156,0.218504
U,e-puck(2),0.282310,0.195362,0.568286,0.147581
Z,e-puck(2),0.289940,0.279041,0.000000,0.000000
V,e-puck(2),1.161478,0.008962,2.000000,2.000000
P,e-puck(2),0.567125,0.148135,0.000000,0.000000
R,e-puck(2),154.526896,0.000000,0.000000,0.000000
F,e-puck(2),0.343575,0.067665,0.141142,0.218503
U,e-puck(2),0.282342,0.195610,0.567125,0.148135
Z,e-puck(2),0.288713,0.279401,0.000000,0.000000
V,e-puck(2),1.158522,0.037082,2.000000,2.000000
P,e-puck(2),0.565959,0.148691,0.000000,0.000000
R,e-puck(2),154.526919,0.000000,0.000000,0.000000
F,e-puck(2),0.342418,0.067660,0.141129,0.218501
U,e-puck(2),0.336503,0.186939,0.565959,0.148691
Z,e-puck(2),0.232622,0.279417,0.000000,0.000000
V,e-puck(2),1.015594,0.065031,2.000000,2.000000
P,e-puck(2),0.564788,0.149249,0.000000,0.000000
R,e-puck(2),154.526933,0.000000,0.000000,0.000000
F,e-puck(2),0.341260,0.067655,0.141116,0.218498
U,e-puck(2),0.341695,0.186308,0.564788,0.149249
Z,e-puck(2),0.226150,0.279976,0.000000,0.000000
V,e-puck(2),0.996850,0.093309,2.000000,2.000000
P,e-puck(2),0.563613,0.149809,0.000000,0.000000
R,e-puck(2),154.526944,0.000000,0.000000,0.000000
F,e-puck(2),0.340102,0.067651,0.141105,0.218495
U,e-puck(2),0.367195,0.182373,0.563613,0.149809
Z,e-puck(2),0.199099,0.280291,0.000000,0.000000
V,e-puck(2),0.914122,0.121495,2.000000,2.000000
P,e-puck(2),0.562435,0.150370,0.000000,0.000000
R,e-puck(2),154.526956,0.000000,0.000000,0.000000
F,e-puck(2),0.338945,0.067647,0.141096,0.218492
U,e-puck(2),0.357227,0.184194,0.562435,0.150370
Z,e-puck(2),0.207977,0.281228,0.000000,0.000000
V,e-puck(2),0.941866,0.150087,2.000000,2.000000
P,e-puck(2),0.561256,0.150932,0.000000,0.000000
R,e-puck(2),154.526970,0.000000,0.000000,0.000000
F,e-puck(2),0.337789,0.067644,0.141090,0.218490
U,e-puck(2),0.396588,0.178072,0.561256,0.150932
Z,e-puck(2),0.166890,0.281240,0.000000,0.000000
V,e-puck(2),0.803919,0.178216,2.000000,2.000000
P,e-puck(2),0.560077,0.151493,0.000000,0.000000
R,e-puck(2),154.526990,0.000000,0.000000,0.000000
F,e-puck(2),0.336637,0.067643,0.141086,0.218489
U,e-puck(2),0.387810,0.179686,0.560077,0.151493
Z,e-puck(2),0.174559,0.282367,0.000000,0.000000
V,e-puck(2),0.830975,0.207017,2.000000,2.000000
P,e-puck(2),0.558900,0.152054,0.000000,0.000000
R,e-puck(2),154.527013,0.000000,0.000000,0.000000
F,e-puck(2),0.335489,0.067643,0.141086,0.218489
U,e-puck(2),0.359992,0.184323,0.558900,0.152054
Z,e-puck(2),0.201508,0.283759,0.000000,0.000000
V,e-puck(2),0.920722,0.236089,2.000000,2.000000
P,e-puck(2),0.557724,0.152614,0.000000,0.000000
R,e-puck(2),154.527038,0.000000,0.000000,0.000000
F,e-puck(2),0.334348,0.067643,0.141086,0.218489
U,e-puck(2),0.333838,0.188669,0.557724,0.152614
Z,e-puck(2),0.226771,0.284919,0.000000,0.000000
V,e-puck(2),0.996888,0.265162,2.000000,2.000000
P,e-puck(2),0.556552,0.153173,0.000000,0.000000
R,e-puck(2),154.527064,0.000000,0.000000,0.000000
F,e-puck(2),0.333213,0.067643,0.141086,0.218489
U,e-puck(2),0.306922,0.193103,0.556552,0.153173
Z,e-puck(2),0.252803,0.285973,0.000000,0.000000
V,e-puck(2),1.068000,0.294285,2.000000,2.000000
P,e-puck(2),0.555385,0.153729,0.000000,0.000000
R,e-puck(2),154.527086,0.000000,0.000000,0.000000
F,e-puck(2),0.332085,0.067643,0.141086,0.218489
U,e-puck(2),0.318335,0.191511,0.555385,0.153729
Z,e-puck(2),0.240042,0.286532,0.000000,0.000000
V,e-puck(2),1.033634,0.323218,2.000000,2.000000
P,e-puck(2),0.554223,0.154283,0.000000,0.000000
R,e-puck(2),154.527104,0.000000,0.000000,0.000000
F,e-puck(2),0.330966,0.067643,0.141086,0.218489
U,e-puck(2),0.300312,0.194497,0.554223,0.154283
Z,e-puck(2),0.257076,0.287512,0.000000,0.000000
V,e-puck(2),1.078445,0.352460,2.000000,2.000000
P,e-puck(2),0.553066,0.154834,0.000000,0.000000
R,e-puck(2),154.527114,0.000000,0.000000,0.000000
F,e-puck(2),0.329855,0.067643,0.141086,0.218489
U,e-puck(2),0.265289,0.200084,0.553066,0.154834
Z,e-puck(2),0.291313,0.288622,0.000000,0.000000
V,e-puck(2),1.160296,0.381877,2.000000,2.000000
P,e-puck(2),0.551914,0.155382,0.000000,0.000000
R,e-puck(2),154.527117,0.000000,0.000000,0.000000
F,e-puck(2),0.328753,0.067643,0.141086,0.218489
U,e-puck(2),0.289936,0.196461,0.551914,0.155382
Z,e-puck(2),0.265179,0.289052,0.000000,0.000000
V,e-puck(2),1.098285,0.410996,2.000000,2.000000
P,e-puck(2),0.550768,0.155928,0.000000,0.000000
R,e-puck(2),154.527114,0.000000,0.000000,0.000000
F,e-puck(2),0.327659,0.067643,0.141086,0.218489
U,e-puck(2),0.264973,0.200429,0.550768,0.155928
Z,e-puck(2),0.289239,0.290118,0.000000,0.000000
V,e-puck(2),1.154938,0.440541,2.000000,2.000000
P,e-puck(2),0.549626,0.156472,0.000000,0.000000
R,e-puck(2),154.527107,0.000000,0.000000,0.000000
F,e-puck(2),0.326573,0.067643,0.141086,0.218489
U,e-puck(2),0.224172,0.206770,0.549626,0.156472
Z,e-puck(2),0.329317,0.291253,0.000000,0.000000
V,e-puck(2),1.238527,0.470234,2.000000,2.000000
P,e-puck(2),0.548488,0.157015,0.000000,0.000000
R,e-puck(2),154.527098,0.000000,0.000000,0.000000
F,e-puck(2),0.325493,0.067643,0.141086,0.218489
U,e-puck(2),0.273280,0.199493,0.548488,0.157015
Z,e-puck(2),0.278467,0.291445,0.000000,0.000000
V,e-puck(2),1.129444,0.499474,2.000000,2.000000
P,e-puck(2),0.547352,0.157556,0.000000,0.000000
R,e-puck(2),154.527091,0.000000,0.000000,0.000000
F,e-puck(2),0.324418,0.067643,0.141086,0.218489
U,e-puck(2),0.302711,0.195209,0.547352,0.157556
Z,e-puck(2),0.247522,0.291872,0.000000,0.000000
V,e-puck(2),1.051756,0.528875,2.000000,2.000000
P,e-puck(2),0.546218,0.158096,0.000000,0.000000
R,e-puck(2),154.527086,0.000000,0.000000,0.000000
F,e-puck(2),0.323349,0.067643,0.141086,0.218489
U,e-puck(2),0.328766,0.191459,0.546218,0.158096
Z,e-puck(2),0.219996,0.292345,0.000000,0.000000
V,e-puck(2),0.974469,0.558346,2.000000,2.000000
P,e-puck(2),0.545084,0.158636,0.000000,0.000000
